Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
22/TKOF04/APCH,TREE,25.6780555555556,91.9590277777778,3144,NIL,TREE
22/TKOF04/APCH,TREE,25.6779166666667,91.9596111111111,3160,NIL,TREE
22/APCH04/TKOF,TREE,25.7234444444444,91.9987222222222,3114,NIL,TREE ON HILL TOP
22/APCH04/TKOF,TREE,25.7198055555556,91.9890277777778,2998,NIL,TREE ON HILL TOP
22/APCH04/TKOF,NATURAL HIGHPOINT,25.7234166666667,91.9985833333333,3070,NIL,HILL
22/APCH04/TKOF,TREE,25.7234444444444,91.9944722222222,3013,NIL,TREE ON HILL
22/APCH04/TKOF,BUILDING,25.7264444444444,91.9935555555556,3040,NIL,HOUSE ON HILL
22/APCH04/TKOF,NATURAL HIGHPOINT,25.7278333333333,91.9943611111111,3078,NIL,HILL TOP
22/APCH04/TKOF,TREE,25.7274444444444,91.9944722222222,3108,NIL,TREE ON HILL TOP
22/APCH04/TKOF,TREE,25.7244166666667,91.9985277777778,3118,NIL,TREE ON HILL
22/APCH04/TKOF,TREE,25.7243888888889,91.9988611111111,3116,NIL,TREE ON HILL TOP
22/APCH04/TKOF,TREE,25.7128611111111,91.98875,2950,NIL,GROUP OF TREES
22/APCH04/TKOF,TREE,25.7157777777778,91.9886666666667,2951,NIL,GROUP OF TREES (BAMBOO)
22/APCH04/TKOF,TREE,25.7198055555556,91.9896388888889,2990,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,TREE,25.7200555555556,91.9886111111111,3007,NIL,GROUP OF TREES ON HIL
22/APCH04/TKOF,TREE,25.7241944444444,91.9945555555556,3026,NIL,GROUP OF TREES ON HIL
22/APCH04/TKOF,TREE,25.7266944444444,91.9931111111111,3078,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,TREE,25.7264166666667,91.9936388888889,3087,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,TREE,25.7264722222222,91.9934444444444,3091,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,OTHER,25.7263333333333,91.9935555555556,3044,NIL,ELECTRIC POLE
22/APCH04/TKOF,OTHER,25.7261944444444,91.9936666666667,3040,NIL,ELECTRIC POLE
22/APCH04/TKOF,OTHER,25.7259166666667,91.9937222222222,3023,NIL,ELECTRIC POLE
22/APCH04/TKOF,BUILDING,25.7273055555556,91.994,3069,NIL,HOUSE
22/APCH04/TKOF,TREE,25.7276388888889,91.99425,3106,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,NATURAL HIGHPOINT,25.7278611111111,91.9942777777778,3077,NIL,GROUD LEVEL
22/APCH04/TKOF,NATURAL HIGHPOINT,25.7278333333333,91.9946111111111,3064,NIL,GROUD LEVEL
22/APCH04/TKOF,TREE,25.7275,91.9944166666667,3110,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,TREE,25.7275277777778,91.9947222222222,3078,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,TREE,25.7241944444444,91.9986666666667,3112,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,NATURAL HIGHPOINT,25.7242777777778,91.9988333333333,3055,NIL,GROUD LEVEL
22/APCH04/TKOF,TREE,25.7239444444444,91.9987222222222,3105,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,NATURAL HIGHPOINT,25.724,91.9988611111111,3040,NIL,GROUD LEVEL
22/APCH04/TKOF,TREE,25.7231944444444,91.9985833333333,3100,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,NATURAL HIGHPOINT,25.7230277777778,91.9986388888889,3048,NIL,GROUD LEVEL
22/APCH04/TKOF,TREE,25.7232222222222,91.9988888888889,3108,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,TREE,25.7607222222222,92.0199166666667,3430,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,TREE,25.7663611111111,92.0241944444444,3597,NIL,GROUP OF TREES ON HILL
22/APCH04/TKOF,BUILDING,25.7696666666667,92.0254444444444,3672,NIL,HOUSE ON HILL
22/APCH04/TKOF,TREE,25.7705277777778,92.0235833333333,3852,NIL,GROUP OF TREES ON HILL GL=1153.5
22/APCH04/TKOF,TREE,25.7762222222222,92.02525,3913,NIL,GROUP OF ON HILL GLTREES = 1178.9
22/APCH04/TKOF,NATURAL HIGHPOINT,25.7246944444444,91.9987777777778,3072,NIL,HILL TOP
22/APCH,OTHER,25.7112777777778,91.9837222222222,2911,NIL,MOBILE ROAD TRAFFIC (ROAD ELEV. 882.2M+MOBlLE TRAFFIC 5M)
22/APCH04/TKOF,BUILDING,25.7103333333333,91.9850555555556,2911,NIL,SECURITY HUT
22/APCH04/TKOF,OTHER,25.7111388888889,91.9857777777778,2914,NIL,MOBILE ROAD TRAFFIC (ROAD ELEV. 883.1 M+MOBILE TRAFFIC 5M)
22/APCH04/TKOF,TREE,25.7132777777778,91.9890833333333,2938,NIL,GROUP OF TREES
In circling area and at AD,BUILDING,25.6952222222222,91.9673333333333,3005,NIL,HOUSE
In circling area and at AD,OTHER,25.6955833333333,91.9679444444444,3000,NIL,MOBILE ROAD TRAFFIC (ROAD ELEV. 909.3M+5M MOBILE TRAFFIC)
In circling area and at AD,TREE,25.71175,91.9878055555556,2937,NIL,TREE
In circling area and at AD,NAVAID,25.70725,91.9791388888889,2950,NIL,DVOR MON
In circling area and at AD,NAVAID,25.7065277777778,91.9786944444444,2937,NIL,DVOR
In circling area and at AD,NAVAID,25.7066388888889,91.9786388888889,2945,NIL,DME
In circling area and at AD,TREE,25.72025,91.9883333333333,3009,NIL,GROUP OF TREES ON HILL
In circling area and at AD,TREE,25.7704166666667,92.0193611111111,3920,NIL,GROUP OF TREES ON HILL GL=1187.3
In circling area and at AD,OTHER,25.7896944444444,92.0308611111111,4193,NIL,CELLPHONE MAST ON HILL
In circling area and at AD,TREE,25.6848055555556,91.9675277777778,3132,NIL,TREE TOP ON HILLOCK
In circling area and at AD,BUILDING,25.7108611111111,91.9831388888889,2908,NIL,SECURITY HUT
In circling area and at AD,TREE,25.7134722222222,91.9835833333333,2948,NIL,GROUP OF TREES (BAMBOO)
In circling area and at AD,TOWER,25.7284722222222,91.9921388888889,3130,NIL,MAST
In circling area and at AD,TREE,25.7113333333333,91.9796111111111,3070,NIL,BAMBOO TREE ON HILL
In circling area and at AD,CONTROL TOWER,25.7049444444444,91.9751944444444,2984,NIL,ATC TOWER BEACON TOP
In circling area and at AD,NATURAL HIGHPOINT,25.70025,91.9737222222222,2929,NIL,SPOT LEVEL
In circling area and at AD,WATER TOWER,25.7072777777778,91.97475,2972,NIL,O.H.W.T.
In circling area and at AD,NATURAL HIGHPOINT,25.6979444444444,91.9716388888889,2948,NIL,SPOT LEVEL
In circling area and at AD,TREE,25.7135,91.9835833333333,2948,NIL,GROUP OF TREES (BAMBOO
In circling area and at AD,TREE,25.7113333333333,91.9796111111111,3070,NIL,BAMBOO TREE ON HIL
In circling area and at AD,OTHER,25.7049166666667,91.9751388888889,2997,NIL,LIGHTENING CONDUCTOR ON ATC
In circling area and at AD,TREE,25.7455833333333,91.9801111111111,3983,NIL,TREE TOP ON HILL
In circling area and at AD,TREE,25.7266944444444,91.9638888888889,4134,NIL,TREE TOP ON HILL
In circling area and at AD,TREE,25.7091666666667,91.9231666666667,4459,NIL,TREE TOP ON HILL
In circling area and at AD,NATURAL HIGHPOINT,25.6513611111111,91.9110555555556,4163,NIL,HILL
In circling area and at AD,NATURAL HIGHPOINT,25.5809444444444,91.95425,5236,NIL,HILL
In circling area and at AD,OTHER,25.6096666666667,91.9196944444444,5610,NIL,MAST P & T DE PIT
In circling area and at AD,NATURAL HIGHPOINT,25.6312777777778,91.9621944444444,4446,NIL,HILL
In circling area and at AD,NATURAL HIGHPOINT,25.6691944444444,91.9823611111111,3763,NIL,HILL
In circling area and at AD,NATURAL HIGHPOINT,25.6261111111111,92.0055555555556,3940,NIL,HILL
In circling area and at AD,NATURAL HIGHPOINT,25.6762222222222,92.0033611111111,3412,NIL,HILL
In circling area and at AD,NATURAL HIGHPOINT,25.7124722222222,92.0075277777778,3110,NIL,HILL
In circling area and at AD,TREE,25.7324722222222,92.0268055555556,3566,NIL,TREE TOP ON HILL
In circling area and at AD,OTHER,25.6993888888889,91.9373888888889,3484,NIL,OVER HEAD WATER TANK
In circling area and at AD,TREE,25.7248333333333,92.0201666666667,3412,NIL,TREE TOP ON HILL
In circling area and at AD,TREE,25.7065277777778,91.9955,3173,NIL,TREE TOP ON HILL
In circling area and at AD,TREE,25.6937222222222,91.9891944444445,3278,NIL,TREE TOP ON HILL
In circling area and at AD,NATURAL HIGHPOINT,25.8209444444444,91.9824444444444,3465,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.811,91.9346944444444,3337,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7799722222222,91.9493055555556,3445,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.8092222222222,92.0426944444444,3921,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7897222222222,92.0289722222222,4049,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7620833333333,92.0662777777778,3524,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7350277777778,91.9521666666667,3773,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7149444444444,91.9485277777778,3773,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.6910555555556,91.9517777777778,3222,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.6819722222222,91.8750555555555,3773,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.6773333333333,91.9906666666667,3445,NIL,HILL TOP
In circling area and at AD,BUILDING,25.6758888888889,91.9737222222222,3215,NIL,HUT ON HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.6708611111111,91.8579166666667,3914,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.6361666666667,91.8453055555556,4347,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.6341111111111,91.9341388888889,4560,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.6335833333333,91.8781111111111,4117,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7062777777778,92.0655277777778,3560,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7055833333333,92.0879722222222,3609,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.666,92.0062777777778,3317,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.5961944444444,92.0274166666667,3986,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,25.7695277777778,92.1013888888889,4049,NIL,HILL TOP
