Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
In circling area and at AD,OTHER,15.0986666666667,76.5885833333333,2875,NIL,HILLOCK
In circling area and at AD,OTHER,15.1084722222222,76.5793888888889,2668,NIL,HILLOCK
In circling area and at AD,OTHER,15.1128333333333,76.5749722222222,2929,NIL,HILLOCK
In circling area and at AD,OTHER,15.1030277777778,76.4760277777778,3380,NIL,HILLOCK
In circling area and at AD,OTHER,15.1824444444444,76.6432222222222,1933,LGTD,TANK
In circling area and at AD,OTHER,15.1815,76.6449444444444,1941,LGTD,TANK
In circling area and at AD,OTHER,15.1698333333333,76.6403333333333,1689,NIL,TANK BUND
In circling area and at AD,OTHER,15.1686111111111,76.6394166666667,1704,NIL,MOBILE ROAD TRAFFIC (514.37M + 5 M MOBILE TRAFFIC)
In circling area and at AD,OTHER,15.1693611111111,76.6398055555556,1695,NIL,MOBILE ROAD TRAFFIC (511.71M + 5 M MOBILE TRAFFIC)
In circling area and at AD,OTHER,15.1695833333333,76.6399166666667,1692,NIL,MOBILE ROAD TRAFFIC (510.69M + 5 M MOBILE TRAFFIC)
In circling area and at AD,OTHER,15.1698611111111,76.6400555555556,1690,NIL,MOBILE ROAD TRAFFIC (510.00M + 5 M MOBILE TRAFFIC)
In circling area and at AD,OTHER,15.1701388888889,76.6401944444444,1687,NIL,MOBILE ROAD TRAFFIC (509.17M + 5 M MOBILE TRAFFIC)
