Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
In circling area and at AD,OTHER,8.48502777777778,76.9205555555556,86,NIL,Flood Light Mast
In circling area and at AD,OTHER,8.48566666666667,76.9199166666667,86,NIL,Flood Light Mast
In circling area and at AD,TREE,8.48436111111111,76.9149444444444,44,NIL,Tree
In circling area and at AD,OTHER,8.48597222222222,76.9127222222222,79,NIL,SAC IAF
In circling area and at AD,TREE,8.48827777777778,76.9150833333333,61,NIL,Tree
In circling area and at AD,OTHER,8.48877777777778,76.9145555555556,34,NIL,Mobile Road Traffic
In circling area and at AD,OTHER,8.48880555555555,76.9144444444445,29,NIL,Light Post
In circling area and at AD,TREE,8.48905555555555,76.9146388888889,60,NIL,Tree
In circling area and at AD,OTHER,8.48922222222222,76.9111944444444,35,NIL,WDI
In circling area and at AD,TOWER,8.55863888888889,76.9624722222222,692,NIL,Doordarshan Tower
In circling area and at AD,TOWER,8.53908333333333,76.9058333333333,434,NIL,Microwave Tower(DOT)
In circling area and at AD,OTHER,8.5485,76.9004444444444,556,NIL,Air Mast
In circling area and at AD,TREE,8.51972222222222,76.9121388888889,264,NIL,Tree on Hillock
In circling area and at AD,TREE,8.51005555555555,76.9230833333333,200,NIL,Tree on Delavapuram Hill
In circling area and at AD,BUILDING,8.50733333333333,76.9485833333333,259,NIL,Building(Assembly)
In circling area and at AD,BUILDING,8.497,76.9474722222222,213,NIL,Mast on Pankaj Hotel Building
In circling area and at AD,POLE,8.46994444444444,76.92975,30,NIL,Electric Pole
In circling area and at AD,OTHER,8.48552777777778,76.9184444444444,45,NIL,KATC Hanger Top
In circling area and at AD,BUILDING,8.52558333333333,76.9269444444444,214,NIL,Super Specialty Block Building
In circling area and at AD,BUILDING,8.52186111111111,76.9251111111111,223,NIL,Sri Chitra Thirumal Building
