Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
31/TKOF13/APCH,OTHER,23.3236111111111,85.3082777777778,2171,NIL,Security Hut
31/TKOF13/APCH,OTHER,23.3236666666667,85.3080833333333,2177,NIL,Security Hut
31/TKOF13/APCH,OTHER,23.3243055555556,85.3118888888889,2172,NIL,Light Post
31/TKOF13/APCH,OTHER,23.3245,85.3115555555556,2173,NIL,Light Post
31/TKOF13/APCH,OTHER,23.3247777777778,85.31125,2174,NIL,Light Post
31/TKOF13/APCH,OTHER,23.3240833333333,85.3115277777778,2160,NIL,Security Hut
31/TKOF13/APCH,TREE,23.3248888888889,85.3098333333333,2176,NIL,Tree
31/TKOF13/APCH,TREE,23.3241388888889,85.3083055555555,2197,NIL,Tree
31/TKOF13/APCH,ANTENNA,23.32575,85.3084722222222,2181,NIL,Antenna Top on Building
31/TKOF13/APCH,BUILDING,23.3255277777778,85.3103055555556,2178,NIL,Building (W.T. Top)
31/TKOF13/APCH,BUILDING,23.3234166666667,85.3081666666667,2175,NIL,Building (Public convenience)
31/TKOF13/APCH,OTHER,23.3248888888889,85.3104166666667,2173,NIL,Mobile Road Traffic
31/APCH13/TKOF,TREE,23.3043611111111,85.3325833333333,2116,NIL,Group of Trees
31/APCH13/TKOF,TREE,23.3041666666667,85.3349166666667,2116,NIL,Group of Trees
31/APCH13/TKOF,TREE,23.3055277777778,85.3356666666667,2128,NIL,Tree
31/APCH13/TKOF,TREE,23.3034444444444,85.333,2120,NIL,Group of Trees
31/APCH13/TKOF,TREE,23.3029444444444,85.3341944444444,2118,NIL,Tree
31/APCH13/TKOF,TREE,23.3041388888889,85.3336388888889,2121,NIL,Group of Trees
31/APCH13/TKOF,TREE,23.3059444444444,85.3339166666667,2100,NIL,Tree
31/APCH13/TKOF,OTHER,23.3093333333333,85.3302777777778,2097,NIL,G.P. Hut
31/APCH13/TKOF,OTHER,23.3093055555556,85.3303611111111,2132,NIL,G.P. Mast L/C Top
31/APCH13/TKOF,ANTENNA,23.3092222222222,85.3303333333333,2112,NIL,GP/DME ANT.
31/APCH13/TKOF,OTHER,23.3089722222222,85.3308055555556,2098,NIL,G.P. Monitor Ant.
31/APCH13/TKOF,OTHER,23.3083055555556,85.3281388888889,2108,NIL,Light Post
31/APCH13/TKOF,OTHER,23.3076388888889,85.3289166666667,2102,NIL,Light Post
31/APCH13/TKOF,OTHER,23.3060833333333,85.3309722222222,2093,NIL,Light Post
31/APCH13/TKOF,OTHER,23.3058888888889,85.3311944444444,2091,NIL,Security Hut
31/APCH13/TKOF,OTHER,23.306,85.3311666666667,2084,NIL,Security Hut
31/APCH13/TKOF,OTHER,23.3055555555556,85.3315833333333,2083,NIL,Airport boundary wall with fencing on top
31/APCH13/TKOF,OTHER,23.3054444444444,85.3320555555556,2087,NIL,Mobile Road Traffic
31/APCH13/TKOF,OTHER,23.3072777777778,85.3325833333333,2087,NIL,Mobile Road Traffic
31/APCH13/TKOF,OTHER,23.3076944444444,85.3327777777778,2082,NIL,Airport wire fencing Top
31/APCH13/TKOF,TREE,23.30375,85.3363333333333,2113,NIL,Group of Trees
In circling area and at AD,OTHER,23.3168888888889,85.3216111111111,2184,NIL,Self-Radiating Mast
In circling area and at AD,POLE,23.3168333333333,85.3220555555556,2184,NIL,NDB Pole
In circling area and at AD,BUILDING,23.3163888888889,85.3214444444444,2144,NIL,Pump House
In circling area and at AD,OTHER,23.3148888888889,85.3231666666667,2139,NIL,WDI
In circling area and at AD,ANTENNA,23.3086944444444,85.3268611111111,2130,NIL,DVOR/DME ANT.
In circling area and at AD,ANTENNA,23.3086944444444,85.3267222222222,2123,NIL,DVOR Main Antenna
In circling area and at AD,POLE,23.3085555555556,85.3262777777778,2156,NIL,Pole
In circling area and at AD,OTHER,23.3108055555556,85.3248333333333,2133,NIL,Light Post
In circling area and at AD,OTHER,23.31075,85.3246944444444,2117,NIL,Security Hut
In circling area and at AD,OTHER,23.3122777777778,85.3227222222222,2134,NIL,Light Post
In circling area and at AD,OTHER,23.3139722222222,85.3204166666667,2135,NIL,Security Hut
In circling area and at AD,OTHER,23.3140833333333,85.3205,2131,NIL,Security Hut
In circling area and at AD,OTHER,23.3153611111111,85.3186944444444,2147,NIL,Light Post
In circling area and at AD,OTHER,23.3181944444444,85.315,2144,NIL,Security Hut
In circling area and at AD,BUILDING,23.3168888888889,85.3146944444444,2207,NIL,Building Landmark U/C
In circling area and at AD,TREE,23.3185277777778,85.3139722222222,2205,NIL,Group of Trees
In circling area and at AD,OTHER,23.3102222222222,85.3256944444444,2130,NIL,Security Hut
In circling area and at AD,TREE,23.3205833333333,85.3116111111111,2204,NIL,Group of Trees
In circling area and at AD,TREE,23.322,85.3098333333333,2216,NIL,Group of Trees
In circling area and at AD,BUILDING,23.32375,85.3066111111111,2195,NIL,House
In circling area and at AD,TREE,23.3213611111111,85.3109444444444,2214,NIL,Group of Trees
In circling area and at AD,OTHER,23.3197777777778,85.3113333333333,2204,NIL,Hotel Birsa U/C
In circling area and at AD,TREE,23.3228611111111,85.3086944444444,2213,NIL,Group of Trees
In circling area and at AD,OTHER,23.3200277777778,85.3088611111111,2276,NIL,Cell Phone Mast
In circling area and at AD,BUILDING,23.3202222222222,85.3104722222222,2225,NIL,Trinity Apartments
In circling area and at AD,OTHER,23.3243888888889,85.31225,2171,NIL,Light Post
In circling area and at AD,OTHER,23.3243055555556,85.3119722222222,2165,NIL,Security Hut
In circling area and at AD,BUILDING,23.3233333333333,85.3078055555555,2180,NIL,Temple
In circling area and at AD,OTHER,23.3234166666667,85.3075555555556,2216,NIL,Flood light Mast on Road Centre
In circling area and at AD,TREE,23.3048055555556,85.3316388888889,2125,NIL,Tree
In circling area and at AD,TREE,23.3065555555556,85.3347777777778,2123,NIL,Group of Trees
In circling area and at AD,TREE,23.3022222222222,85.3339722222222,2126,NIL,Tree
In circling area and at AD,TREE,23.3014166666667,85.3345,2133,NIL,Group of Trees
In circling area and at AD,OTHER,23.2923055555556,85.298,2331,NIL,Chimney
In circling area and at AD,OTHER,23.28925,85.2946666666667,2397,NIL,Chimney
In circling area and at AD,OTHER,23.2914722222222,85.28975,2400,NIL,Chimney
In circling area and at AD,BUILDING,23.3173055555556,85.2815277777778,2384,NIL,Jagannath Temple
In circling area and at AD,OTHER,23.40725,85.2277222222222,2726,NIL,Radio Mast RATU
In circling area and at AD,BUILDING,23.3814444444444,85.3143888888889,2678,NIL,T.V. Tower
