Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
In circling area and at AD,TREE,11.7898333333333,78.0710833333333,1079,NIL,TREE ON HILL ROCK
In circling area and at AD,TREE,11.7928333333333,78.0704722222222,1068,NIL,TREE
In circling area and at AD,TREE,11.7948888888889,78.0714444444444,1088,NIL,GROUP OF TREE
In circling area and at AD,NATURAL HIGHPOINT,11.8019444444444,78.0730833333333,1204,NIL,HILL TOP
In circling area and at AD,OTHER,11.7898888888889,78.0707777777778,1042,NIL,MOBILE (ROAD ELEV. 312.7 M + ROAD TRAFFIC TRAFFIC HT. 5 M)
In circling area and at AD,OTHER,11.7907222222222,78.0693888888889,1035,NIL,MOBILE (ROAD ELEV. 310.6 M + ROAD TRAFFIC TRAFFIC HT. 5 M)
In circling area and at AD,WALL,11.7911111111111,78.0695833333333,1035,NIL,AIRPORT BOUNDARY WALL WITH
In circling area and at AD,WALL,11.7901111111111,78.0709722222222,1038,NIL,AIRPORT BOUNDARY WALL WITH F/
In circling area and at AD,TREE,11.7908333333333,78.0690555555556,1074,NIL,GROUP OF TREE
In circling area and at AD,BUILDING,11.7909722222222,78.0688333333333,1049,NIL,HOUSE
In circling area and at AD,TREE,11.7925555555556,78.0696388888889,1074,NIL,GROUP OF TREE
In circling area and at AD,POLE,11.7925,78.0703333333333,1044,NIL,ELECTRIC POLE
In circling area and at AD,TREE,11.7935,78.0697777777778,1102,NIL,GROUP OF TREE
In circling area and at AD,BUILDING,11.7905277777778,78.0712777777778,1039,NIL,HOUSE
In circling area and at AD,POLE,11.7904166666667,78.0714166666667,1049,NIL,ELECTRIC POLE
In circling area and at AD,WALL,11.7880555555556,78.0695833333333,1026,NIL,AIRPORT BOUNDARY WALL WITH F/
In circling area and at AD,TREE,11.7875,78.0694722222222,1072,NIL,GROUP OF TREE
In circling area and at AD,WALL,11.7871111111111,78.0668333333333,1021,NIL,AIRPORT BOUNDARY WALL WITH F/T
In circling area and at AD,TREE,11.7880277777778,78.06725,1063,NIL,GROUP OF TREE
In circling area and at AD,TREE,11.7888333333333,78.0679444444444,1062,NIL,TREE
In circling area and at AD,TREE,11.7894444444444,78.0682222222222,1065,NIL,GROUP OF TREE
In circling area and at AD,WALL,11.7894166666667,78.0684166666667,1023,LGTD,AIRPORT BOUNDARY WALL WITH F
In circling area and at AD,OTHER,11.789,78.0681666666667,1030,NIL,MOBILE (ROAD ELEV. 308.9 M + ROAD TRAFFIC TRAFFIC HT. 5 M)
In circling area and at AD,OTHER,11.7882777777778,78.0696666666667,1034,NIL,MOBILE (ROAD ELEV. 310.2 M + ROAD TRAFFIC TRAFFIC HT. 5 M)
In circling area and at AD,POLE,11.7904166666667,78.0686666666667,1047,NIL,ELECTRIC POLE
In circling area and at AD,BUILDING,11.7871666666667,78.0664444444444,1035,NIL,HOUSE
In circling area and at AD,TREE,11.7879722222222,78.0669444444444,1053,NIL,GROUP OF TREE
In circling area and at AD,OTHER,11.8161388888889,78.0952222222222,1193,NIL,CELL PHONE MAST
In circling area and at AD,OTHER,11.781,78.0631944444444,992,NIL,SIGN BOARD
In circling area and at AD,OTHER,11.7814166666667,78.0630833333333,992,NIL,SIGN BOARD
In circling area and at AD,OTHER,11.7818888888889,78.0638055555555,991,NIL,SIGN BOARD
In circling area and at AD,OTHER,11.7824444444444,78.0636388888889,1010,NIL,WDI
In circling area and at AD,TREE,11.7807222222222,78.0647222222222,1029,NIL,GROUP OF TREE
In circling area and at AD,WALL,11.77875,78.0631388888889,1005,NIL,AIRPORT BOUNDARY WALL WITH F/T
In circling area and at AD,WALL,11.7794444444444,78.0615277777778,1010,NIL,AIRPORT BOUNDARY WALL WITH F/T
In circling area and at AD,POLE,11.7755277777778,78.0608888888889,1005,NIL,ELECTRIC POLE
In circling area and at AD,OTHER,11.7912777777778,78.0697777777778,1041,NIL,MOBILE (ROAD ELEV. 312.2 M + ROAD TRAFFIC TRAFFIC HT. 5 M)
In circling area and at AD,POLE,11.7908611111111,78.0689166666667,1043,NIL,ELECTRIC POLE
In circling area and at AD,OTHER,11.7896388888889,78.0709722222222,1051,NIL,GROUND ELEV.
In circling area and at AD,WALL,11.78925,78.0703888888889,1035,NIL,AIRPORT BOUNDARY WALL WITH F/T
In circling area and at AD,TREE,11.7821944444444,78.0656388888889,1034,NIL,GROUP OF TREE
In circling area and at AD,WALL,11.78675,78.0686666666667,1024,NIL,AIRPORT BOUNDARY WALL WITH
In circling area and at AD,TREE,11.785,78.0677222222222,1058,NIL,GROUP OF TREE
In circling area and at AD,TREE,11.784,78.0637222222222,1058,NIL,GROUP OF TREE
In circling area and at AD,TREE,11.7836666666667,78.0637222222222,1044,NIL,GROUP OF TREE
In circling area and at AD,OTHER,11.7436944444444,78.0463611111111,1186,NIL,CELLPHONE MAST
In circling area and at AD,NATURAL HIGHPOINT,11.6197222222222,78.0582777777778,3235,NIL,HILL TOP
In circling area and at AD,TOWER,11.7454722222222,78.0486666666667,1213,NIL,MICROWAVE TOWER
In circling area and at AD,TREE,11.7678888888889,77.9283055555556,1853,NIL,TREE ON HILL
In circling area and at AD,NATURAL HIGHPOINT,11.7168333333333,78.0641666666667,1864,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8435833333333,78.0437777777778,1713,NIL,HILL TOP
In circling area and at AD,OTHER,11.8187777777778,78.0923333333333,1214,NIL,CELLPHONE MAST
In circling area and at AD,TREE,11.8008055555556,78.1103611111111,1962,NIL,TREE ON HILL
In circling area and at AD,TREE,11.7905833333333,78.1941111111111,4381,NIL,TREE ON HILL
In circling area and at AD,TOWER,11.7681388888889,78.2025833333333,4876,NIL,MICROWAVE TOWER ON HILL
In circling area and at AD,TOWER,11.7671944444444,78.198,4668,NIL,MICROWAVE TOWER ON HILL
In circling area and at AD,NATURAL HIGHPOINT,11.7726944444444,78.1666666666667,1808,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8029166666667,78.1696388888889,4104,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8294722222222,78.1589444444444,3169,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8559166666667,78.1731666666667,3081,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8657777777778,78.1793888888889,3169,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8874444444444,78.1687777777778,2808,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8912222222222,78.1434722222222,1575,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.9107222222222,78.1380833333333,1864,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8924722222222,78.1119166666667,1749,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.9175555555556,78.0743333333333,3163,NIL,HILL TOP
In circling area and at AD,NATURAL HIGHPOINT,11.8442777777778,78.1473055555556,2297,NIL,HILL TOP
