Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
22/TKOF04/APCH,OTHER,22.3270277777778,73.2176944444444,137,NIL,MOBILE ROAD TRAFFIC
22/TKOF04/APCH,POLE,22.32525,73.2163888888889,156,NIL,ELECTRIC POLE
22/TKOF04/APCH,OTHER,22.3253888888889,73.2170833333333,158,NIL,VENTILATION PIPE
22/TKOF04/APCH,OTHER,22.3248055555556,73.2156944444445,170,NIL,MAST ON BUILDING
22/TKOF04/APCH,TREE,22.3262777777778,73.2172222222222,155,NIL,GROUP OF TREES
22/TKOF04/APCH,TREE,22.3276111111111,73.2150555555556,169,NIL,GROUP OF TREES
22/TKOF04/APCH,BUILDING,22.3257222222222,73.2173888888889,183,NIL,NISHANSAHIB GURDAWRA
22/APCH04/TKOF,TREE,22.3488611111111,73.2369166666667,162,NIL,TREE
22/APCH04/TKOF,POLE,22.3474444444444,73.2357222222222,151,NIL,LIGHT POST
22/APCH04/TKOF,TREE,22.3489166666667,73.2409722222222,188,NIL,GROUP OF TREES
22/APCH04/TKOF,POLE,22.3475555555556,73.2359166666667,159,NIL,LIGHT POST
22/APCH04/TKOF,OTHER,22.3489166666667,73.23725,174,NIL,HOARDING
22/APCH04/TKOF,TREE,22.3519722222222,73.2406111111111,226,NIL,GROUP OF TREES
22/APCH04/TKOF,OTHER,22.3519444444444,73.2399166666667,240,NIL,MAST ON BUILDING TOBACO FACTORY
In circling area and at AD,TOWER,22.3237222222222,73.1846388888889,395,NIL,MICROWAVE TOWER (BSNL)
In circling area and at AD,BUILDING,22.3245833333333,73.2167222222222,148,NIL,BUILDING
In circling area and at AD,OTHER,22.32725,73.2139444444445,155,NIL,HOARDING
In circling area and at AD,OTHER,22.3254444444444,73.2175555555556,147,NIL,WATER TANK ON BUILDING TOP
In circling area and at AD,TREE,22.3251944444444,73.2178055555556,167,NIL,TREE
In circling area and at AD,POLE,22.3286666666667,73.2161388888889,139,NIL,LIGHT POST
In circling area and at AD,BUILDING,22.3265833333333,73.2186111111111,149,NIL,STRUCTURE
In circling area and at AD,BUILDING,22.3270277777778,73.2189722222222,150,NIL,STRUCTURE
In circling area and at AD,POLE,22.3258333333333,73.2178888888889,157,NIL,ELECTRIC POLE
In circling area and at AD,TREE,22.3288888888889,73.21625,150,NIL,GROUP OF TREES
In circling area and at AD,BUILDING,22.3298611111111,73.2163333333333,183,NIL,TERMINAL BUILDING
In circling area and at AD,OTHER,22.3189166666667,73.2123888888889,214,NIL,CELL PHONE MAST ON BUILDING TOP
In circling area and at AD,POLE,22.3261666666667,73.2180833333333,156,NIL,ELECTRIC POLE
In circling area and at AD,BUILDING,22.32675,73.2184444444444,147,NIL,STRUCTURE
In circling area and at AD,POLE,22.3266111111111,73.2183055555556,155,NIL,ELECTRIC POLE
In circling area and at AD,OTHER,22.3290277777778,73.2166666666667,158,NIL,FL MAST
In circling area and at AD,FENCE,22.3288888888889,73.2165277777778,130,NIL,AIRPORT BOUNDARY WALL WITH FENCE ON TOP
In circling area and at AD,BUILDING,22.3272222222222,73.2187777777778,145,NIL,STRUCTURE
In circling area and at AD,OTHER,22.3756388888889,73.2543055555556,293,NIL,PYLON MAST
In circling area and at AD,OTHER,22.3595833333333,73.2596944444444,301,NIL,PYLON MAST
In circling area and at AD,TREE,22.3465555555556,73.2405,176,NIL,TREE
In circling area and at AD,POLE,22.3468888888889,73.2349444444445,150,NIL,LIGHT POST
In circling area and at AD,FENCE,22.3421111111111,73.2303611111111,140,NIL,AIRPORT BOUNDARY WALL WITH FENCE ON TOP
In circling area and at AD,POLE,22.3460277777778,73.2341944444444,149,NIL,LIGHT POST
In circling area and at AD,POLE,22.3453333333333,73.2335555555556,147,NIL,LIGHT POST
In circling area and at AD,BUILDING,22.3428888888889,73.2356388888889,154,NIL,STRUCTURE
In circling area and at AD,BUILDING,22.3461111111111,73.2400555555556,188,NIL,BUILDING
In circling area and at AD,BUILDING,22.3434444444444,73.2361666666667,154,NIL,STRUCTURE
In circling area and at AD,TREE,22.3415555555556,73.22975,157,NIL,GROUP OF TREES
In circling area and at AD,NAVAID,22.3434444444444,73.2324166666667,146,NIL,GP MONITOR ANTENNA
In circling area and at AD,BUILDING,22.3449166666667,73.2343333333333,146,NIL,GENERATOR ROOM
In circling area and at AD,POLE,22.3414722222222,73.2336944444444,149,NIL,LIGHT POST
In circling area and at AD,NAVAID,22.343,73.2318611111111,150,NIL,GP / DME ANTEENA
In circling area and at AD,POLE,22.3420555555556,73.2309444444444,158,NIL,LIGHT POST
In circling area and at AD,POLE,22.3416944444444,73.2304166666667,154,NIL,LIGHT POST
In circling area and at AD,POLE,22.3418611111111,73.2306944444445,154,NIL,LIGHT POST
In circling area and at AD,BUILDING,22.3430277777778,73.2352777777778,155,NIL,STRUCTURE
In circling area and at AD,NAVAID,22.3429444444444,73.2319166666667,182,NIL,GP ANTENNA
In circling area and at AD,BUILDING,22.3296388888889,73.2619722222222,291,NIL,UNDER CONSTRUCTION BUILDING
In circling area and at AD,OTHER,22.36275,73.2703333333333,338,NIL,PYLON MAST
In circling area and at AD,OTHER,22.3595277777778,73.27575,398,NIL,PYLON MAST
In circling area and at AD,OTHER,22.3595,73.2679722222222,306,NIL,PYLON MAST
In circling area and at AD,OTHER,22.3580555555556,73.2708333333333,320,NIL,PYLON MAST
In circling area and at AD,OTHER,22.36025,73.2627222222222,320,NIL,PYLON MAST
In circling area and at AD,OTHER,22.3603055555556,73.2641666666667,321,NIL,PYLON MAST
