Runway Area Affected,Obstacle Type,Latitude,Longitude,Elevation( in FT),Marking,Remarks
In circling area and at AD,ANTENNA,11.0341388888889,77.0488611111111,1307,NIL,DVOR Monitoring Antenna
In circling area and at AD,ANTENNA,11.0336666666667,77.0483611111111,1302,NIL,DVOR DME Antenna
In circling area and at AD,ANTENNA,11.0335833333333,77.0483055555556,1299,NIL,DVOR Antenna
In circling area and at AD,BUILDING,11.0335555555556,77.0483055555556,1289,NIL,DVOR BLDG
In circling area and at AD,OTHER,11.0265833333333,77.0380277777778,1320,NIL,Hut
In circling area and at AD,OTHER,11.0238611111111,77.0377222222222,1331,NIL,Hut
In circling area and at AD,OTHER,11.0236944444444,77.0348611111111,1333,NIL,Hut
In circling area and at AD,OTHER,11.0225833333333,77.0338055555556,1345,NIL,Mobile Road Traffic
In circling area and at AD,WALL,11.0226388888889,77.03375,1333,NIL,Fence Top on Wall
In circling area and at AD,OTHER,11.0213055555556,77.0350833333333,1340,NIL,Mobile Road Traffic
In circling area and at AD,WALL,11.0212777777778,77.0351388888889,1332,NIL,Fence Top on Compound Wall
In circling area and at AD,POLE,11.0249722222222,77.0349722222222,1361,NIL,Electric Pole
In circling area and at AD,TREE,11.0221944444444,77.037,1386,NIL,Group of Trees
In circling area and at AD,POLE,11.0243888888889,77.0345833333333,1361,NIL,Electric Pole
In circling area and at AD,ANTENNA,11.0219722222222,77.0361666666667,1340,NIL,Antenna on House
In circling area and at AD,POLE,11.0219166666667,77.0361111111111,1347,NIL,Electric Pole
In circling area and at AD,POLE,11.0238611111111,77.0341666666667,1359,NIL,Electric Pole
In circling area and at AD,ANTENNA,11.0215833333333,77.0360277777778,1345,NIL,Antenna on BLDG.
In circling area and at AD,POLE,11.0216388888889,77.0359166666667,1345,NIL,Electric Pole
In circling area and at AD,BUILDING,11.0217222222222,77.0356666666667,1338,NIL,House
In circling area and at AD,POLE,11.0215833333333,77.0356666666667,1346,NIL,Electric Pole
In circling area and at AD,POLE,11.0233888888889,77.0337777777778,1344,NIL,Electric Pole
In circling area and at AD,POLE,11.0231666666667,77.0338611111111,1349,NIL,Electric Pole
In circling area and at AD,ANTENNA,11.0213333333333,77.0354444444444,1344,NIL,Antenna on House
In circling area and at AD,ANTENNA,11.02125,77.0352222222222,1344,NIL,Antenna on House
In circling area and at AD,POLE,11.0211944444444,77.0353055555556,1343,NIL,Electric Pole
In circling area and at AD,BUILDING,11.0212777777778,77.0351944444444,1340,NIL,House
In circling area and at AD,ANTENNA,11.0386666666667,77.0534444444444,1291,NIL,G.P. Monitor ANT.
In circling area and at AD,ANTENNA,11.0381388888889,77.0529166666667,1287,NIL,G.P. DME Antenna
In circling area and at AD,OTHER,11.0381111111111,77.0528333333333,1281,NIL,G.P. Hut (new)
In circling area and at AD,TREE,11.0396944444444,77.0500277777778,1334,NIL,Group of Trees
In circling area and at AD,TREE,11.04075,77.0508611111111,1336,NIL,Group of Trees
In circling area and at AD,TREE,11.0417777777778,77.05825,1340,NIL,Group of Trees
In circling area and at AD,OTHER,11.0454722222222,77.0558611111111,1318,NIL,Water Tank on BLDG
